도로명주소,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율
제주특별자치도 서귀포시 서호중앙로 56-13,15084.0,2.26,1.03,2.5609756097560976,1.0393657736468016,1.0510510510510511,0.6953781512605042,0.19291964996022276,0.24728188809334395,0.452797666401485,0.10700079554494829
경기도 남양주시 덕송3로 30,76076.0,2.45,0.95,2.1902754356379988,0.953535168755145,0.9489595375722544,0.7634478289047311,0.20451916504548084,0.28074557021925445,0.44320153530679846,0.07153372942846627
대전광역시 유성구 와룡로136번길 97,27765.0,2.34,1.05,1.9146757679180888,1.203083466241361,1.0469411964073885,0.5490039840637451,0.19643435980551052,0.29850531244372414,0.43504412029533585,0.0700162074554295
경상남도 김해시 율하5로 14,72820.0,2.77,0.98,2.045125348189415,0.9699232081911263,0.9918337538175541,0.6783042394014963,0.2974045591870365,0.2536391101345784,0.41198846470749795,0.036967865970887116
경기도 성남시 수정구 고등로 57,8757.0,2.15,0.98,2.5114503816793894,1.0061087354917533,0.9773114010209869,0.7231503579952268,0.1444558638803243,0.37501427429484985,0.3980815347721823,0.0824483270526436
충청북도 청주시 상당구 동남로 187,47196.0,2.485,0.985,2.0854311199207136,1.0780813411983856,0.9610986126734158,0.6261398176291794,0.21639545724213916,0.2836469192304433,0.4432790914484278,0.05667853207898974
강원도 원주시 치악로 1989,17383.0,2.2,1.0,1.8127128263337118,1.1093117408906883,1.0147824030274362,0.6422976501305483,0.17660933095553127,0.22478858655007766,0.4900477477995743,0.10855433469481678
광주광역시 광산구 첨단중앙로152번길 6-8,35472.5,2.535,1.0,1.7201099404489235,1.1023651844843898,0.9662355864177868,0.6029116465863453,0.20672351821833815,0.3132285573331454,0.4350412291211502,0.04500669532736627
광주광역시 광산구 임방울대로825번길 9,35472.5,2.535,1.0,1.7201099404489235,1.1023651844843898,0.9662355864177868,0.6029116465863453,0.20672351821833815,0.3132285573331454,0.4350412291211502,0.04500669532736627
광주광역시 남구 효천중앙로 35,20631.0,2.6,0.94,2.574021012416428,0.9651311580294306,0.9024676850763808,0.6526610644257703,0.2526780088216761,0.29775580437206145,0.39237070427996706,0.05719548252629538
경기도 양주시 고읍남로 94,50148.0,2.6,0.96,1.699854862119013,0.9808976261127597,0.9613679003922906,0.7474856321839081,0.23137512961633563,0.21298955092924943,0.4586224774666986,0.09701284198771636
경기도 평택시 고덕면 고덕여염로 20,27363.0,2.18,1.13,2.4855212355212357,1.3141561231797565,1.118258482055305,0.726,0.1879179914483061,0.35427401966158684,0.3947301100025582,0.06307787888754889
충청북도 청주시 상당구 월운로 146,47196.0,2.485,0.985,2.0854311199207136,1.0780813411983856,0.9610986126734158,0.6261398176291794,0.21639545724213916,0.2836469192304433,0.4432790914484278,0.05667853207898974
울산광역시 북구 박상진2로 82,36060.0,2.66,1.04,2.3539772727272728,1.1119388729703916,1.0137092602172788,0.7093712930011863,0.2216583471991126,0.30660011092623407,0.4317803660565724,0.03996117581808098
전라남도 고흥군 고흥읍 터미널길 17-35,12462.0,2.12,0.97,1.9409020217729394,1.101410934744268,0.9940098661028893,0.6620180475799836,0.1921039961482908,0.19122131279088428,0.45410046541486115,0.16257422564596374
대구광역시 동구 연경지묘로 153,21643.0,2.19,0.96,1.9606741573033708,1.2112676056338028,0.9371396689603868,0.7191746351283341,0.12877142725130528,0.23213048098692418,0.4812641500716167,0.15783394169015386
충청북도 청주시 상당구 호미로 137,47196.0,2.485,0.985,2.0854311199207136,1.0780813411983856,0.9610986126734158,0.6261398176291794,0.21639545724213916,0.2836469192304433,0.4432790914484278,0.05667853207898974
경기도 의왕시 행복마을3로 18,14382.0,2.13,1.03,2.219679633867277,1.1408688317165754,0.9817336433078712,0.7857142857142857,0.12612988457794466,0.35294117647058826,0.4148936170212766,0.10603532193019051
제주특별자치도 서귀포시 장수로 115,7195.5,2.105,1.0,1.821901323706378,1.0349740932642486,1.0387811634349031,0.7167381974248928,0.21020081995691753,0.21833090125773053,0.46028767979987495,0.11118059898547704
강원도 춘천시 우두1길 40,23027.0,2.41,1.01,2.287593984962406,1.11727078891258,0.9914257228315054,0.6950973807924782,0.19794154687974985,0.2587397403048595,0.4337082555261215,0.10961045728926912
부산광역시 남구 동명로 183,20603.25,2.39,0.945,1.7453476983349656,1.0854572713643178,0.907821620359561,0.7504835589941973,0.16993678181840244,0.20254086127188672,0.49574703020154587,0.13177532670816497
충청북도 제천시 용두천로40길 28,9989.0,2.3,0.97,1.830223880597015,1.0633928571428573,0.9768403639371381,0.6312399355877617,0.18870757833616977,0.23135448993893282,0.47852637901691863,0.10141155270797877
강원도 평창군 진부면 경강로 3587,8581.0,2.06,1.02,1.7193548387096773,1.2307692307692308,1.0984215413184772,0.6972386587771203,0.12061531290059434,0.15208017713553199,0.526745134599697,0.20055937536417667
