관리건축물대장PK,건물명,대지면적,건축면적,연면적,용적률산정연면적,용적률,세대수,가구수,도로명주소,지번주소,juso,행정동코드,시도명,시군구명,읍면동명,법정동코드,동리명,생성일자,행정기관,총인구수,세대당_인구,남자_인구수,여자_인구수,남여_비율,총연령구간인구수,총0~9세,총10~19세,총20~29세,총30~39세,총40~49세,총50~59세,총60~69세,총70~79세,총80~89세,총90~99세,총100세이상,남 인구수,남연령구간인구수,남0~9세,남10~19세,남20~29세,남30~39세,남40~49세,남50~59세,남60~69세,남70~79세,남80~89세,남90~99세,남100세 이상,여_인구수,여연령구간인구수,여0~9세,여10~19세,여20~29세,여30~39세,여40~49세,여50~59세,여60~69세,여70~79세,여80~89세,여90~99세,여100세 이상
47250-100217231,상주무양엘에이치7단지,0.0,522.58,6091.89,6091.89,0.0,101.0,0.0,경상북도 상주시 동수4길 55,경상북도 상주시 무양동 300,경상북도상주시무양동,4725053000,경상북도,상주시,북문동,4725010900,무양동,19880423,경상북도상주시북문동,9003.0,2.12,4509.0,4494.0,1.0,9003.0,709.0,824.0,976.0,1000.0,1347.0,1524.0,1477.0,711.0,378.0,56.0,1.0,4509.0,4509.0,355.0,444.0,547.0,513.0,677.0,798.0,723.0,317.0,127.0,8.0,0.0,4494.0,4494.0,354.0,380.0,429.0,487.0,670.0,726.0,754.0,394.0,251.0,48.0,1.0
41220-100268248,엘에이치이곡마을3단지,0.0,0.0,15.55,15.55,0.0,0.0,0.0,경기도 평택시 비전2로 70,경기도 평택시 비전동 1008,경기도평택시비전동,4122062000,경기도,평택시,비전1동,4122011800,비전동,19950510,경기도평택시비전1동,88566.0,2.41,44983.0,43583.0,1.03,88566.0,11312.0,9655.0,11612.0,17050.0,16892.0,12029.0,6283.0,2459.0,1121.0,149.0,4.0,44983.0,44983.0,5756.0,5004.0,6004.0,8785.0,8688.0,6127.0,3099.0,1101.0,382.0,36.0,1.0,43583.0,43583.0,5556.0,4651.0,5608.0,8265.0,8204.0,5902.0,3184.0,1358.0,739.0,113.0,3.0
41220-100268248,엘에이치이곡마을3단지,0.0,0.0,15.55,15.55,0.0,0.0,0.0,경기도 평택시 비전2로 70,경기도 평택시 비전동 1008,경기도평택시비전동,4122063000,경기도,평택시,비전2동,4122011800,비전동,19950510,경기도평택시비전2동,54049.0,2.56,26830.0,27219.0,0.99,54049.0,5705.0,6178.0,7301.0,8055.0,9428.0,8739.0,5154.0,2216.0,1144.0,121.0,8.0,26830.0,26830.0,2920.0,3241.0,3770.0,4052.0,4576.0,4286.0,2553.0,949.0,451.0,31.0,1.0,27219.0,27219.0,2785.0,2937.0,3531.0,4003.0,4852.0,4453.0,2601.0,1267.0,693.0,90.0,7.0
47720-100199427,군위서부엘에이치천년나무1단지,0.0,609.27,6876.44,6825.62,0.0,106.0,0.0,경상북도 군위군 군위읍 동산새길 50,경상북도 군위군 군위읍 서부리 120,경상북도군위군군위읍서부리,4772025000,경상북도,군위군,군위읍,4772025022,서부리,19881001,경상북도군위군군위읍,8098.0,1.94,4186.0,3912.0,1.07,8098.0,396.0,563.0,699.0,595.0,1067.0,1476.0,1535.0,1047.0,637.0,77.0,6.0,4186.0,4186.0,217.0,323.0,413.0,330.0,569.0,817.0,790.0,489.0,220.0,17.0,1.0,3912.0,3912.0,179.0,240.0,286.0,265.0,498.0,659.0,745.0,558.0,417.0,60.0,5.0
44230-100225491,엘에이치논산내동1단지,0.0,287.82,269.1,0.0,0.0,0.0,0.0,충청남도 논산시 시민로132번길 10,충청남도 논산시 내동 1108,충청남도논산시내동,4423051000,충청남도,논산시,취암동,4423010900,내동,19960301,충청남도논산시취암동,35011.0,2.15,17430.0,17581.0,0.99,35011.0,3286.0,3928.0,4470.0,4504.0,5851.0,5497.0,4142.0,2112.0,1066.0,147.0,8.0,17430.0,17430.0,1668.0,2030.0,2400.0,2316.0,2920.0,2756.0,2003.0,934.0,362.0,38.0,3.0,17581.0,17581.0,1618.0,1898.0,2070.0,2188.0,2931.0,2741.0,2139.0,1178.0,704.0,109.0,5.0
41220-100311293,이곡마을6단지,0.0,0.0,115.81,0.0,0.0,0.0,0.0,경기도 평택시 평남로 962,경기도 평택시 비전동 968,경기도평택시비전동,4122062000,경기도,평택시,비전1동,4122011800,비전동,19950510,경기도평택시비전1동,88566.0,2.41,44983.0,43583.0,1.03,88566.0,11312.0,9655.0,11612.0,17050.0,16892.0,12029.0,6283.0,2459.0,1121.0,149.0,4.0,44983.0,44983.0,5756.0,5004.0,6004.0,8785.0,8688.0,6127.0,3099.0,1101.0,382.0,36.0,1.0,43583.0,43583.0,5556.0,4651.0,5608.0,8265.0,8204.0,5902.0,3184.0,1358.0,739.0,113.0,3.0
41220-100311293,이곡마을6단지,0.0,0.0,115.81,0.0,0.0,0.0,0.0,경기도 평택시 평남로 962,경기도 평택시 비전동 968,경기도평택시비전동,4122063000,경기도,평택시,비전2동,4122011800,비전동,19950510,경기도평택시비전2동,54049.0,2.56,26830.0,27219.0,0.99,54049.0,5705.0,6178.0,7301.0,8055.0,9428.0,8739.0,5154.0,2216.0,1144.0,121.0,8.0,26830.0,26830.0,2920.0,3241.0,3770.0,4052.0,4576.0,4286.0,2553.0,949.0,451.0,31.0,1.0,27219.0,27219.0,2785.0,2937.0,3531.0,4003.0,4852.0,4453.0,2601.0,1267.0,693.0,90.0,7.0
48125-3000129187,창원현동엘에이치아파트,0.0,188.13,184.66,0.0,0.0,0.0,0.0,경상남도 창원시 마산합포구 현동3길 1,경상남도 창원시 마산합포구 우산동 100,경상남도창원시마산합포구우산동,4812551000,경상남도,창원시 마산합포구,현동,4812513800,우산동,20100701,경상남도창원시마산합포구현동,14101.0,2.51,6990.0,7111.0,0.98,14101.0,2094.0,1236.0,1179.0,2347.0,2502.0,1912.0,1742.0,763.0,288.0,38.0,0.0,6990.0,6990.0,1085.0,608.0,605.0,1135.0,1326.0,955.0,810.0,363.0,94.0,9.0,0.0,7111.0,7111.0,1009.0,628.0,574.0,1212.0,1176.0,957.0,932.0,400.0,194.0,29.0,0.0
27710-100246702,대구테크노폴리스엘에이치천년나무1단지,0.0,0.0,24779.12,0.0,0.0,0.0,0.0,대구광역시 달성군 현풍읍 테크노북로2길 10,대구광역시 달성군 현풍읍 중리 487,대구광역시달성군현풍읍중리,2771026500,대구광역시,달성군,현풍읍,2771026522,중리,20181101,대구광역시달성군현풍읍,23186.0,1.96,12173.0,11013.0,1.11,23186.0,2391.0,1697.0,3178.0,4329.0,3601.0,3180.0,2714.0,1361.0,661.0,71.0,3.0,12173.0,12173.0,1215.0,886.0,1836.0,2494.0,2014.0,1609.0,1334.0,582.0,189.0,13.0,1.0,11013.0,11013.0,1176.0,811.0,1342.0,1835.0,1587.0,1571.0,1380.0,779.0,472.0,58.0,2.0
43770-100225062,천년나무1단지,0.0,0.0,4966.23,0.0,0.0,0.0,0.0,충청북도 음성군 맹동면 이수로 31,충청북도 음성군 맹동면 동성리 228,충청북도음성군맹동면동성리,4377033000,충청북도,음성군,맹동면,4377033031,동성리,20141010,충청북도음성군맹동면,12978.0,2.2,6884.0,6094.0,1.13,12978.0,1527.0,1070.0,1361.0,2314.0,2203.0,1812.0,1569.0,688.0,371.0,63.0,0.0,6884.0,6884.0,813.0,544.0,715.0,1239.0,1216.0,994.0,890.0,328.0,133.0,12.0,0.0,6094.0,6094.0,714.0,526.0,646.0,1075.0,987.0,818.0,679.0,360.0,238.0,51.0,0.0
48730-100214653,함안도항엘에이치3단지아파트,0.0,487.9,3373.52,3358.39,0.0,70.0,0.0,경상남도 함안군 가야읍 성내북길 77,경상남도 함안군 가야읍 도항리 306,경상남도함안군가야읍도항리,4873025000,경상남도,함안군,가야읍,4873025024,도항리,19880423,경상남도함안군가야읍,18317.0,2.18,9222.0,9095.0,1.01,18317.0,1199.0,1969.0,1959.0,1750.0,2780.0,3342.0,2848.0,1474.0,873.0,121.0,2.0,9222.0,9222.0,616.0,1069.0,1155.0,871.0,1450.0,1749.0,1403.0,630.0,252.0,27.0,0.0,9095.0,9095.0,583.0,900.0,804.0,879.0,1330.0,1593.0,1445.0,844.0,621.0,94.0,2.0
27140-100248830,대구신서혁신엘에이치천년나무14단지,0.0,571.25,4416.39,4416.39,0.0,78.0,0.0,대구광역시 동구 초례로16길 3,대구광역시 동구 숙천동 381,대구광역시동구숙천동,2714074200,대구광역시,동구,안심3동,2714013000,숙천동,20200706,대구광역시동구안심3동,21259.0,2.58,10302.0,10957.0,0.94,21259.0,2366.0,2685.0,2165.0,3003.0,4220.0,2882.0,2015.0,1321.0,542.0,59.0,1.0,10302.0,10302.0,1189.0,1327.0,1104.0,1454.0,2031.0,1477.0,907.0,589.0,209.0,15.0,0.0,10957.0,10957.0,1177.0,1358.0,1061.0,1549.0,2189.0,1405.0,1108.0,732.0,333.0,44.0,1.0
27140-100248830,대구신서혁신엘에이치천년나무14단지,0.0,571.25,4416.39,4416.39,0.0,78.0,0.0,대구광역시 동구 초례로16길 3,대구광역시 동구 숙천동 381,대구광역시동구숙천동,2714075500,대구광역시,동구,혁신동,2714013000,숙천동,20200706,대구광역시동구혁신동,18683.0,2.2,9240.0,9443.0,0.98,18683.0,2980.0,1516.0,1879.0,4464.0,3555.0,1769.0,1537.0,699.0,246.0,35.0,3.0,9240.0,9240.0,1523.0,765.0,872.0,2284.0,1885.0,804.0,717.0,308.0,76.0,6.0,0.0,9443.0,9443.0,1457.0,751.0,1007.0,2180.0,1670.0,965.0,820.0,391.0,170.0,29.0,3.0
42130-100281604,원주흥업엘에이치천년나무2,0.0,328.23,323.13,323.13,0.0,0.0,0.0,강원도 원주시 흥업면 남원로 52,강원도 원주시 흥업면 흥업리 1841,강원도원주시흥업면흥업리,4213037000,강원도,원주시,흥업면,4213037021,흥업리,19950101,강원도원주시흥업면,8632.0,1.82,4543.0,4089.0,1.11,8632.0,416.0,627.0,1337.0,792.0,1146.0,1538.0,1590.0,664.0,470.0,50.0,2.0,4543.0,4543.0,206.0,324.0,774.0,438.0,625.0,839.0,844.0,314.0,168.0,10.0,1.0,4089.0,4089.0,210.0,303.0,563.0,354.0,521.0,699.0,746.0,350.0,302.0,40.0,1.0
48250-102148799,센텀큐브,0.0,1795.57,31585.78,10259.43,0.0,76.0,0.0,경상남도 김해시 진영읍 김해대로 461,경상남도 김해시 진영읍 여래리 971,경상남도김해시진영읍여래리,4825025000,경상남도,김해시,진영읍,4825025027,여래리,19950510,경상남도김해시진영읍,55651.0,2.33,28675.0,26976.0,1.06,55651.0,6295.0,6127.0,5305.0,8489.0,10913.0,8320.0,6192.0,2648.0,1195.0,164.0,3.0,28675.0,28675.0,3262.0,3173.0,2961.0,4407.0,5844.0,4328.0,3077.0,1205.0,391.0,27.0,0.0,26976.0,26976.0,3033.0,2954.0,2344.0,4082.0,5069.0,3992.0,3115.0,1443.0,804.0,137.0,3.0
,,,,,,,,,경기도 안성시 아양로 73,경기도 안성시 아양동 341-1,경기도안성시아양동,4155052000,경기도,안성시,안성2동,4155011900,아양동,19980401,경기도안성시안성2동,24463.0,2.21,12416.0,12047.0,1.03,24463.0,2074.0,2587.0,3700.0,3292.0,4089.0,3898.0,2850.0,1277.0,615.0,81.0,0.0,12416.0,12416.0,1076.0,1348.0,1976.0,1740.0,2111.0,1994.0,1401.0,554.0,195.0,21.0,0.0,12047.0,12047.0,998.0,1239.0,1724.0,1552.0,1978.0,1904.0,1449.0,723.0,420.0,60.0,0.0
41360-100324165,별사랑마을2-5단지,0.0,274.1,204.33,204.33,0.0,0.0,0.0,경기도 남양주시 별내5로 189,경기도 남양주시 별내동 897,경기도남양주시별내동,4136057000,경기도,남양주시,별내동,4136011100,별내동,20120102,경기도남양주시별내동,76076.0,2.45,36991.0,39085.0,0.95,76076.0,8536.0,7023.0,9134.0,12224.0,13732.0,11275.0,8710.0,3755.0,1448.0,223.0,16.0,36991.0,36991.0,4328.0,3465.0,4522.0,5903.0,6859.0,5403.0,4155.0,1803.0,506.0,43.0,4.0,39085.0,39085.0,4208.0,3558.0,4612.0,6321.0,6873.0,5872.0,4555.0,1952.0,942.0,180.0,12.0
36110-5000136930,새뜸마을8단지,0.0,246.94,640.24,0.0,0.0,0.0,0.0,세종특별자치시 새롬중앙로 20,세종특별자치시 새롬동 607,세종특별자치시새롬동,3611051500,세종특별자치시,,새롬동,3611010800,새롬동,20171016,세종특별자치시새롬동,32196.0,2.45,15597.0,16599.0,0.94,32196.0,4602.0,4358.0,3796.0,6381.0,6753.0,3660.0,1809.0,574.0,206.0,57.0,0.0,15597.0,15597.0,2338.0,2092.0,1734.0,3005.0,3370.0,1866.0,860.0,267.0,57.0,8.0,0.0,16599.0,16599.0,2264.0,2266.0,2062.0,3376.0,3383.0,1794.0,949.0,307.0,149.0,49.0,0.0
43150-100267567,제천강저리슈빌엔에이치에프,0.0,449.42,433.39,433.39,0.0,0.0,0.0,충청북도 제천시 청풍호로7길 76,충청북도 제천시 영천동 2234,충청북도제천시영천동,4315054700,충청북도,제천시,영서동,4315011000,영천동,20110101,충청북도제천시영서동,10247.0,2.07,5137.0,5110.0,1.01,10247.0,778.0,902.0,1054.0,1103.0,1446.0,1730.0,1697.0,983.0,482.0,57.0,15.0,5137.0,5137.0,413.0,476.0,595.0,550.0,773.0,875.0,822.0,432.0,181.0,13.0,7.0,5110.0,5110.0,365.0,426.0,459.0,553.0,673.0,855.0,875.0,551.0,301.0,44.0,8.0
42110-100267779,춘천우두엘에이치천년나무1단지,0.0,3.47,154.32,0.0,0.0,0.0,0.0,강원도 춘천시 우두로 130,강원도 춘천시 우두동 1086,강원도춘천시우두동,4211070500,강원도,춘천시,신사우동,4211011800,우두동,19981012,강원도춘천시신사우동,23027.0,2.41,11585.0,11442.0,1.01,23027.0,2271.0,2287.0,2861.0,3097.0,3609.0,3504.0,2874.0,1540.0,848.0,134.0,2.0,11585.0,11585.0,1211.0,1223.0,1626.0,1518.0,1812.0,1793.0,1367.0,694.0,311.0,30.0,0.0,11442.0,11442.0,1060.0,1064.0,1235.0,1579.0,1797.0,1711.0,1507.0,846.0,537.0,104.0,2.0
42150-100260963,엘에이치미디어촌5단지,0.0,23.52,23.52,23.52,0.0,0.0,0.0,강원도 강릉시 선수촌로 11,강원도 강릉시 홍제동 1039,강원도강릉시홍제동,4215051000,강원도,강릉시,홍제동,4215010100,홍제동,19880423,강원도강릉시홍제동,15481.0,2.17,7539.0,7942.0,0.95,15481.0,1359.0,1545.0,1724.0,2004.0,2647.0,2507.0,1999.0,1079.0,518.0,94.0,5.0,7539.0,7539.0,700.0,774.0,883.0,1022.0,1286.0,1244.0,948.0,482.0,180.0,20.0,0.0,7942.0,7942.0,659.0,771.0,841.0,982.0,1361.0,1263.0,1051.0,597.0,338.0,74.0,5.0
48250-102149465,김해진영엘에이치천년나무2단지,0.0,0.0,123.62,0.0,0.0,0.0,0.0,경상남도 김해시 진영읍 김해대로 464-48,경상남도 김해시 진영읍 여래리 984,경상남도김해시진영읍여래리,4825025000,경상남도,김해시,진영읍,4825025027,여래리,19950510,경상남도김해시진영읍,55651.0,2.33,28675.0,26976.0,1.06,55651.0,6295.0,6127.0,5305.0,8489.0,10913.0,8320.0,6192.0,2648.0,1195.0,164.0,3.0,28675.0,28675.0,3262.0,3173.0,2961.0,4407.0,5844.0,4328.0,3077.0,1205.0,391.0,27.0,0.0,26976.0,26976.0,3033.0,2954.0,2344.0,4082.0,5069.0,3992.0,3115.0,1443.0,804.0,137.0,3.0
48330-100311829,양산물금엘에이치천년나무아파트,0.0,58.53,249.58,249.58,0.0,0.0,0.0,경상남도 양산시 물금읍 청운로 42,경상남도 양산시 물금읍 물금리 896-1,경상남도양산시물금읍물금리,4833025300,경상남도,양산시,물금읍,4833025321,물금리,19960301,경상남도양산시물금읍,120892.0,2.52,59738.0,61154.0,0.98,120892.0,15713.0,12811.0,14090.0,20744.0,22457.0,17027.0,11434.0,4568.0,1797.0,247.0,4.0,59738.0,59738.0,7984.0,6535.0,7024.0,10265.0,11244.0,8381.0,5571.0,2114.0,576.0,44.0,0.0,61154.0,61154.0,7729.0,6276.0,7066.0,10479.0,11213.0,8646.0,5863.0,2454.0,1221.0,203.0,4.0
36110-5000152676,호려울마을2단지,0.0,0.0,295.96,0.0,0.0,0.0,0.0,세종특별자치시 보람1길 12,세종특별자치시 보람동 732,세종특별자치시보람동,3611056000,세종특별자치시,,보람동,3611010300,보람동,20170206,세종특별자치시보람동,19373.0,2.79,9480.0,9893.0,0.96,19373.0,3099.0,2587.0,1854.0,3514.0,3956.0,2360.0,1370.0,448.0,153.0,32.0,0.0,9480.0,9480.0,1569.0,1317.0,899.0,1608.0,1966.0,1200.0,655.0,218.0,43.0,5.0,0.0,9893.0,9893.0,1530.0,1270.0,955.0,1906.0,1990.0,1160.0,715.0,230.0,110.0,27.0,0.0
46860-100211719,엘에이치함평향교1단지,0.0,379.41,2332.4,2319.46,0.0,48.0,0.0,전라남도 함평군 대동면 영수길 367,전라남도 함평군 대동면 향교리 1428,전라남도함평군대동면향교리,4686035000,전라남도,함평군,대동면,4686035026,향교리,19880423,전라남도함평군대동면,3116.0,1.78,1609.0,1507.0,1.07,3116.0,92.0,259.0,241.0,171.0,266.0,572.0,578.0,512.0,366.0,56.0,3.0,1609.0,1609.0,50.0,146.0,153.0,105.0,144.0,357.0,298.0,227.0,119.0,10.0,0.0,1507.0,1507.0,42.0,113.0,88.0,66.0,122.0,215.0,280.0,285.0,247.0,46.0,3.0
41461-100416835,용인김량장행복주택,0.0,0.0,55.95,0.0,0.0,0.0,0.0,경기도 용인시 처인구 금령로40번길 15-5,경기도 용인시 처인구 김량장동 338-7,경기도용인시처인구김량장동,4146151000,경기도,용인시 처인구,중앙동,4146110100,김량장동,20051031,경기도용인시처인구중앙동,24927.0,2.06,12616.0,12311.0,1.02,24927.0,1557.0,2197.0,4414.0,3207.0,3865.0,4217.0,3172.0,1475.0,713.0,103.0,7.0,12616.0,12616.0,784.0,1115.0,2324.0,1759.0,2020.0,2124.0,1555.0,657.0,253.0,22.0,3.0,12311.0,12311.0,773.0,1082.0,2090.0,1448.0,1845.0,2093.0,1617.0,818.0,460.0,81.0,4.0
30140-100213999,대전목동엘에이치행복주택2단지,0.0,0.0,79.34,0.0,0.0,0.0,0.0,대전광역시 중구 목중로39번길 35-14,대전광역시 중구 목동 363-3,대전광역시중구목동,3014055000,대전광역시,중구,목동,3014010300,목동,19950101,대전광역시중구목동,14533.0,2.94,6946.0,7587.0,0.92,14533.0,1438.0,2464.0,1573.0,1472.0,3246.0,2054.0,1240.0,691.0,311.0,39.0,5.0,6946.0,6946.0,732.0,1215.0,776.0,654.0,1519.0,1086.0,547.0,285.0,121.0,10.0,1.0,7587.0,7587.0,706.0,1249.0,797.0,818.0,1727.0,968.0,693.0,406.0,190.0,29.0,4.0
27290-100271236,대구대곡수목원풍경그린,0.0,160.31,106.23,106.23,0.0,0.0,0.0,대구광역시 달서구 갈밭남로 64,대구광역시 달서구 대곡동 1138,대구광역시달서구대곡동,2729061500,대구광역시,달서구,진천동,2729012300,대곡동,19960201,대구광역시달서구진천동,76458.0,2.65,37563.0,38895.0,0.97,76458.0,8626.0,8337.0,9017.0,10915.0,13680.0,11956.0,8511.0,3692.0,1528.0,192.0,4.0,37563.0,37563.0,4414.0,4373.0,4803.0,5335.0,6654.0,5661.0,4056.0,1681.0,542.0,43.0,1.0,38895.0,38895.0,4212.0,3964.0,4214.0,5580.0,7026.0,6295.0,4455.0,2011.0,986.0,149.0,3.0
41220-100418578,배다리마을5단지,0.0,323.0,323.0,323.0,0.0,0.0,0.0,경기도 평택시 죽백4로 60,경기도 평택시 죽백동 815,경기도평택시죽백동,4122062000,경기도,평택시,비전1동,4122012700,죽백동,19950510,경기도평택시비전1동,88566.0,2.41,44983.0,43583.0,1.03,88566.0,11312.0,9655.0,11612.0,17050.0,16892.0,12029.0,6283.0,2459.0,1121.0,149.0,4.0,44983.0,44983.0,5756.0,5004.0,6004.0,8785.0,8688.0,6127.0,3099.0,1101.0,382.0,36.0,1.0,43583.0,43583.0,5556.0,4651.0,5608.0,8265.0,8204.0,5902.0,3184.0,1358.0,739.0,113.0,3.0
29155-130033395,엘에이치송화마을8단지,0.0,13.65,13.65,13.65,0.0,0.0,0.0,광주광역시 남구 노대실로 9,광주광역시 남구 노대동 825,광주광역시남구노대동,2915571000,광주광역시,남구,효덕동,2915510700,노대동,19950301,광주광역시남구효덕동,45638.0,2.43,21538.0,24100.0,0.89,45638.0,3771.0,5807.0,6361.0,5195.0,7690.0,6843.0,5388.0,3091.0,1285.0,200.0,7.0,21538.0,21538.0,1876.0,2815.0,3222.0,2451.0,3582.0,3196.0,2427.0,1416.0,505.0,48.0,0.0,24100.0,24100.0,1895.0,2992.0,3139.0,2744.0,4108.0,3647.0,2961.0,1675.0,780.0,152.0,7.0
48129-3000219035,창원석동엘에이치아파트,0.0,200.25,200.25,200.25,0.0,0.0,0.0,경상남도 창원시 진해구 냉천로 125,경상남도 창원시 진해구 석동 662,경상남도창원시진해구석동,4812957000,경상남도,창원시 진해구,병암동,4812914000,석동,20100701,경상남도창원시진해구병암동,7478.0,2.22,3695.0,3783.0,0.98,7478.0,533.0,764.0,774.0,781.0,1250.0,1153.0,1197.0,666.0,320.0,39.0,1.0,3695.0,3695.0,276.0,410.0,418.0,417.0,641.0,556.0,560.0,301.0,112.0,3.0,1.0,3783.0,3783.0,257.0,354.0,356.0,364.0,609.0,597.0,637.0,365.0,208.0,36.0,0.0
48129-3000219035,창원석동엘에이치아파트,0.0,200.25,200.25,200.25,0.0,0.0,0.0,경상남도 창원시 진해구 냉천로 125,경상남도 창원시 진해구 석동 662,경상남도창원시진해구석동,4812958000,경상남도,창원시 진해구,석동,4812914000,석동,20100701,경상남도창원시진해구석동,17433.0,2.49,8921.0,8512.0,1.05,17433.0,1428.0,2415.0,2158.0,2118.0,3403.0,2771.0,2030.0,763.0,300.0,45.0,2.0,8921.0,8921.0,726.0,1251.0,1234.0,1117.0,1637.0,1445.0,1026.0,361.0,113.0,11.0,0.0,8512.0,8512.0,702.0,1164.0,924.0,1001.0,1766.0,1326.0,1004.0,402.0,187.0,34.0,2.0
48129-3000219035,창원석동엘에이치아파트,0.0,200.25,200.25,200.25,0.0,0.0,0.0,경상남도 창원시 진해구 냉천로 125,경상남도 창원시 진해구 석동 662,경상남도창원시진해구석동,4812959000,경상남도,창원시 진해구,이동,4812914000,석동,20100701,경상남도창원시진해구이동,8593.0,1.84,4549.0,4044.0,1.12,8593.0,345.0,528.0,1079.0,969.0,1299.0,1509.0,1681.0,818.0,321.0,43.0,1.0,4549.0,4549.0,185.0,297.0,646.0,598.0,763.0,764.0,797.0,385.0,110.0,4.0,0.0,4044.0,4044.0,160.0,231.0,433.0,371.0,536.0,745.0,884.0,433.0,211.0,39.0,1.0
36110-5000172171,세종서창행복주택,0.0,518.85,2434.71,2434.71,0.0,46.0,0.0,세종특별자치시 조치원읍 조치원중고길 7,세종특별자치시 조치원읍 서창리 25-1,세종특별자치시조치원읍서창리,3611025000,세종특별자치시,,조치원읍,3611025034,서창리,20120701,세종특별자치시조치원읍,43272.0,2.09,22485.0,20787.0,1.08,43272.0,3127.0,4148.0,6534.0,5462.0,6855.0,6601.0,5631.0,3078.0,1578.0,250.0,8.0,22485.0,22485.0,1606.0,2125.0,3726.0,2996.0,3676.0,3513.0,2815.0,1365.0,597.0,65.0,1.0,20787.0,20787.0,1521.0,2023.0,2808.0,2466.0,3179.0,3088.0,2816.0,1713.0,981.0,185.0,7.0
26710-100267783,부산정관행복주택,0.0,0.0,175.48,0.0,0.0,0.0,0.0,부산광역시 기장군 정관읍 정관1로 51,부산광역시 기장군 정관읍 모전리 717,부산광역시기장군정관읍모전리,2671025600,부산광역시,기장군,정관읍,2671025627,모전리,20150923,부산광역시기장군정관읍,81775.0,2.6,40430.0,41345.0,0.98,81775.0,11740.0,10763.0,6674.0,12788.0,18665.0,8610.0,6994.0,3948.0,1403.0,186.0,4.0,40430.0,40430.0,5981.0,5596.0,3349.0,6090.0,9517.0,4470.0,3041.0,1846.0,506.0,34.0,0.0,41345.0,41345.0,5759.0,5167.0,3325.0,6698.0,9148.0,4140.0,3953.0,2102.0,897.0,152.0,4.0
41360-100379747,남양주장현행복주택2단지,0.0,476.58,6095.51,6030.4,0.0,200.0,0.0,경기도 남양주시 진접읍 금강로 1530-33,경기도 남양주시 진접읍 장현리 50-3,경기도남양주시진접읍장현리,4136025300,경기도,남양주시,진접읍,4136025321,장현리,19950101,경기도남양주시진접읍,92857.0,2.49,46837.0,46020.0,1.02,92857.0,7934.0,11401.0,10628.0,9980.0,17157.0,15315.0,11491.0,5983.0,2628.0,324.0,16.0,46837.0,46837.0,4125.0,5888.0,5638.0,4952.0,8600.0,8125.0,5746.0,2677.0,997.0,87.0,2.0,46020.0,46020.0,3809.0,5513.0,4990.0,5028.0,8557.0,7190.0,5745.0,3306.0,1631.0,237.0,14.0
31200-100260443,울산송정엘에이치1단지,0.0,1032.85,13955.25,13835.13,0.0,330.0,0.0,울산광역시 북구 박상진4로 56,울산광역시 북구 화봉동 1491-2,울산광역시북구화봉동,3120057000,울산광역시,북구,송정동,3120012500,화봉동,19970715,울산광역시북구송정동,36060.0,2.66,18400.0,17660.0,1.04,36060.0,4364.0,3629.0,4913.0,6143.0,5913.0,6632.0,3025.0,966.0,409.0,66.0,0.0,18400.0,18400.0,2274.0,1869.0,2718.0,3103.0,2907.0,3308.0,1623.0,481.0,108.0,9.0,0.0,17660.0,17660.0,2090.0,1760.0,2195.0,3040.0,3006.0,3324.0,1402.0,485.0,301.0,57.0,0.0
43760-100223286,괴산동부엘에이치행복마을,0.0,115.18,115.18,115.18,0.0,0.0,0.0,충청북도 괴산군 괴산읍 남산길 43,충청북도 괴산군 괴산읍 동부리 149,충청북도괴산군괴산읍동부리,4376025000,충청북도,괴산군,괴산읍,4376025021,동부리,19880423,충청북도괴산군괴산읍,9770.0,1.91,5006.0,4764.0,1.05,9770.0,609.0,886.0,1173.0,951.0,1425.0,1639.0,1571.0,939.0,526.0,49.0,2.0,5006.0,5006.0,312.0,451.0,673.0,511.0,768.0,901.0,778.0,410.0,189.0,12.0,1.0,4764.0,4764.0,297.0,435.0,500.0,440.0,657.0,738.0,793.0,529.0,337.0,37.0,1.0
45140-100273742,익산부송1주공아파트,0.0,614.39,9211.35,8633.07,0.0,239.0,0.0,전라북도 익산시 무왕로22길 12,전라북도 익산시 부송동 1069,전라북도익산시부송동,4514069000,전라북도,익산시,삼성동,4514013400,부송동,19950510,전라북도익산시삼성동,32354.0,2.42,16065.0,16289.0,0.99,32354.0,2530.0,4245.0,4530.0,3490.0,5743.0,5970.0,3334.0,1577.0,820.0,114.0,1.0,16065.0,16065.0,1272.0,2130.0,2453.0,1760.0,2745.0,3052.0,1732.0,690.0,213.0,17.0,1.0,16289.0,16289.0,1258.0,2115.0,2077.0,1730.0,2998.0,2918.0,1602.0,887.0,607.0,97.0,0.0
29200-100326779,광주첨단엘에이치3단지,0.0,0.0,18.18,0.0,0.0,0.0,0.0,광주광역시 광산구 임방울대로800번길 11-5,광주광역시 광산구 월계동 869-2,광주광역시광산구월계동,2920062000,광주광역시,광산구,비아동,2920011500,월계동,19970701,광주광역시광산구비아동,7233.0,2.14,3813.0,3420.0,1.11,7233.0,642.0,751.0,857.0,883.0,1353.0,1372.0,722.0,403.0,221.0,29.0,0.0,3813.0,3813.0,322.0,402.0,482.0,467.0,729.0,777.0,386.0,181.0,59.0,8.0,0.0,3420.0,3420.0,320.0,349.0,375.0,416.0,624.0,595.0,336.0,222.0,162.0,21.0,0.0
