col_comb,cb1,svr,cb2,rf,gb,cb3
"['0~19 인구수', '총세대수/전용면적', '70세이상 인구수', '공가수']",127.1225878319578,126.75317494670614,125.0055386837457,128.50049726953281,128.81978427787035,130.0661056731933
"['0~19 인구수', '총세대수/전용면적', '공가비율*연면적', '공가수']",129.76983920756484,131.60688484579532,128.81967327404482,133.9130995433443,130.69853779936267,130.71918486751284
"['0~19 인구수', '총세대수/전용면적', '남/여_0~19세', '공가수']",126.29595060203437,124.74901144518181,126.05008053579195,133.3437069834659,129.12255462824393,130.98805431182865
"['0~19 인구수', '총세대수/전용면적', '총세대수*전용면적', '공가수']",120.96575797276539,143.28784388000636,118.59970967806498,126.56459229869301,126.49897737975373,120.13324088915155
"['0~19 인구수', '총세대수/전용면적', '장기전세', '공가수']",126.22222737704074,124.80191447951665,124.03660770616136,130.5347230871249,129.2312700939135,129.6677810178858
"['0~19 인구수', '총세대수/전용면적', '전용면적별세대수*전용면적', '공가수']",122.69229884000325,144.88237823042272,122.22668285602481,128.1974971700376,123.41948872668112,125.81655707948195
"['0~19 인구수', '총세대수/전용면적', '공공임대(분납)', '공가수']",125.94417740857959,124.80350918316006,124.96248981120812,130.56366588792147,128.81483794986224,127.69402453599722
"['0~19 인구수', '총세대수/전용면적', '공가비율*전용면적', '공가수']",125.33434711527202,124.77373083055845,124.38064947674869,129.07572703524838,128.93480636428595,129.27511580198194
"['0~19 인구수', '총세대수/전용면적', '공공임대(10년)', '공가수']",122.86783398167188,124.57679609286757,118.80095022297562,128.19970092458883,125.06905841895909,124.14984383120755
"['0~19 인구수', '총세대수/전용면적', '공공임대(5년)', '공가수']",126.01130594130855,124.7958912291675,123.46167259413275,130.95276462527536,128.30508452678524,126.46409060257375
"['0~19 인구수', '총세대수/전용면적', '남/여_40~69세', '공가수']",127.38607378591959,124.76583111365846,128.29487448710665,130.23777659519396,125.12004577667997,132.39793703173558
"['0~19 인구수', '총세대수/전용면적', '공공임대(50년)', '공가수']",126.26635271234014,124.80315469174043,123.36955485624276,130.93662035786332,129.22374897910927,129.15752993819143
"['0~19 인구수', '총세대수/전용면적', '전용면적*연면적', '공가수']",129.65837447588177,142.02692319251452,129.24303572065068,132.84394821850816,126.61750118267904,133.54353525703453
"['0~19 인구수', '총세대수/전용면적', 'subway_dist', '공가수']",127.586586646038,124.79241814241539,125.18860587218201,129.9015441182384,128.64958393683233,131.78968035780355
"['0~19 인구수', '총세대수/전용면적', '환승역 수', '공가수']",130.25375371180695,124.79357809187306,126.8157025319957,130.21141833597272,127.50017394772033,131.7280158967912
"['0~19 인구수', '총세대수/전용면적', '남/여_20~39세', '공가수']",129.15096287763396,124.77649580997786,129.12377038032986,130.85790481820058,126.70338155287409,130.233435650596
"['0~19 인구수', '총세대수/전용면적', '총인구수', '공가수']",122.89309317726172,144.04121888256944,126.1547380270656,130.7843434984897,126.56061671171283,128.83496116001592
"['0~19 인구수', '총세대수/전용면적', '남/여비율', '공가수']",128.27532636061568,124.77574878348416,128.26459545097615,132.39147934149003,133.3826186348345,131.1622573660688
"['0~19 인구수', '총세대수/전용면적', '40~69 인구수', '공가수']",124.52553627332887,132.11739565731622,123.26957175394664,130.28617118121693,126.83022828197295,127.03361263598818
"['0~19 인구수', '총세대수/전용면적', '세대당_인구', '공가수']",128.9557613407538,124.69906717190266,127.88526395373182,133.46771717549512,129.66447596914034,130.86648145716453
"['0~19 인구수', '총세대수/전용면적', '임대보증금', '공가수']",119.27820439109368,137.5096748249561,121.36294965256738,122.2231958400541,122.12649216932293,123.66193786646718
"['0~19 인구수', '총세대수/전용면적', '상가비율', '공가수']",124.74446871007304,124.78393057292597,123.54613184946625,130.5589645856138,127.54741605837776,128.97134239423391
"['0~19 인구수', '총세대수/전용면적', '임대료', '공가수']",119.7486809973589,130.165779069884,118.05742358517232,121.69256419994731,121.99048840189513,120.43935719282683
"['0~19 인구수', '전용면적/연면적', '영구임대', '공가수']",131.0781475713386,133.95913230245554,130.54819790048919,135.41029800124397,133.07874821944102,134.04543479257364
"['0~19 인구수', '전용면적/연면적', '전용면적별세대수', '공가수']",131.8207848674786,137.9280596189468,131.76270639889262,137.86842376552062,133.69744461708473,134.26421645545935
"['0~19 인구수', '전용면적/연면적', '버스정류장', '공가수']",139.25679046434703,132.4674821816082,137.65808261969315,141.1120585756628,135.9325371926838,141.17454139963402
"['0~19 인구수', '전용면적/연면적', '20~39 인구수', '공가수']",133.18837391030212,127.25208518297373,131.65293052131796,138.23963442937492,131.80404514542772,136.81533577740396
"['0~19 인구수', '전용면적/연면적', '총세대수', '공가수']",140.58201330566712,135.95538039473843,141.89355275884648,145.93351097062077,142.67237817306568,145.03988396023144
"['0~19 인구수', '전용면적/연면적', '지하철역', '공가수']",138.73416838162385,133.99891070346547,136.79673060831465,141.31913898108755,138.7517605468102,139.94203391402505
"['0~19 인구수', '전용면적/연면적', '공가비율', '공가수']",142.49062952995203,134.09787078733757,143.81131785335623,143.61013671073178,140.74007181048245,147.35117758304395
"['0~19 인구수', '전용면적/연면적', '공공분양', '공가수']",134.65553199053954,134.09800850430042,135.31623618414156,139.4537364451876,135.62626751450847,140.02297133748553
"['0~19 인구수', '전용면적/연면적', '행복주택', '공가수']",139.0398694581019,134.09652146374572,137.8005117041801,139.91440619043954,136.09270779805166,139.49565587780006
"['0~19 인구수', '전용면적/연면적', '국민임대', '공가수']",136.2119249325172,134.07528104988495,137.4064465031131,135.9605991151263,133.76856371996513,141.90150447383795
"['0~19 인구수', '전용면적/연면적', '전용면적/임대료', '공가수']",131.07513567584033,140.11624238510421,130.17901875693212,135.29171434520475,130.79218336100186,134.9000773442611
"['0~19 인구수', '전용면적/연면적', '총세대수/전용면적', '공가수']",126.04325379655995,124.1001769965585,126.8581485726299,131.79450534404174,127.21029091115933,130.37332400974762
"['0~19 인구수', '전용면적/연면적', '공가비율*전용면적별세대수', '공가수']",139.84930934764927,134.79055585357992,135.48158935752676,139.94589117414938,135.41001435123536,141.6580410614405
"['0~19 인구수', '전용면적/연면적', '남/여_70세이상', '공가수']",134.03193807395724,134.11726733918624,136.53934306500676,138.64091890633296,135.3301669381932,136.10311170889634
"['0~19 인구수', '전용면적/연면적', '공가비율*임대료', '공가수']",129.82313793046114,144.81814767338474,131.3324085210497,133.62921958982676,127.92079936456894,135.26587945503434
"['0~19 인구수', '전용면적/연면적', '전용면적/전용면적별세대수', '공가수']",127.62616502713954,134.06829158181102,125.7175565715336,129.70590906649971,127.08821039062323,129.11833595044396
"['0~19 인구수', '전용면적/연면적', '70세이상 인구수', '공가수']",134.55236642471485,137.28914325337746,134.79302521075928,138.62994084015637,134.46709004658004,138.17255279020452
"['0~19 인구수', '전용면적/연면적', '공가비율*연면적', '공가수']",135.39244046040312,139.7769293434094,134.3449730960516,139.32159274172596,136.49693745252148,135.68167274691686
"['0~19 인구수', '전용면적/연면적', '남/여_0~19세', '공가수']",128.25932408381192,134.1392626453582,130.2327669275398,133.41701092949006,129.17776858732736,131.49095768906713
"['0~19 인구수', '전용면적/연면적', '총세대수*전용면적', '공가수']",136.8075537622804,143.30134969102158,135.58282280653447,136.55566115859992,136.50228012910486,138.45885911145666
"['0~19 인구수', '전용면적/연면적', '장기전세', '공가수']",136.9769903145585,134.10889290684426,134.7940625817907,139.33637837427355,135.4560635141045,137.76312280459808
"['0~19 인구수', '전용면적/연면적', '전용면적별세대수*전용면적', '공가수']",130.7948753728843,144.92281189296054,129.1559876977029,132.94568156394888,129.27214658035564,132.48339011091718
"['0~19 인구수', '전용면적/연면적', '공공임대(분납)', '공가수']",137.01442059682944,134.10872730815913,134.63745371626675,139.48599917211178,135.39600085757675,138.15991851040118
"['0~19 인구수', '전용면적/연면적', '공가비율*전용면적', '공가수']",131.30035213254016,133.71317683551783,129.5206164514498,135.57454031249367,130.32897292810057,132.9754188982152
"['0~19 인구수', '전용면적/연면적', '공공임대(10년)', '공가수']",129.1938033957137,133.69214850204594,126.61753499696174,131.32593910070437,124.80557184422014,132.0208341614037
"['0~19 인구수', '전용면적/연면적', '공공임대(5년)', '공가수']",136.1822175764048,134.10225354721175,133.90841675514145,139.45156445221386,136.06942839240475,138.577313109657
"['0~19 인구수', '전용면적/연면적', '남/여_40~69세', '공가수']",132.58040097395352,134.10893371239155,132.98967054692238,136.30649738717094,129.61694669137682,135.679392593117
"['0~19 인구수', '전용면적/연면적', '공공임대(50년)', '공가수']",138.19818684491605,134.1165151329873,134.78978276777113,139.73843299019782,135.94704725048663,139.3918395202162
"['0~19 인구수', '전용면적/연면적', '전용면적*연면적', '공가수']",129.837231237303,142.03377871341345,129.75934958722283,131.37356963383968,127.54415397154898,131.46849128953176
"['0~19 인구수', '전용면적/연면적', 'subway_dist', '공가수']",133.9359515134069,134.11154503599,131.3324351310991,137.58494972106678,138.24441677655363,134.42830846041716
"['0~19 인구수', '전용면적/연면적', '환승역 수', '공가수']",133.87083159589318,134.2049043984366,134.99367458439548,140.29006443890552,134.9124113231597,137.30322905047407
"['0~19 인구수', '전용면적/연면적', '남/여_20~39세', '공가수']",136.55964780352036,134.11221974158815,135.46321152129377,139.37013261255365,136.52843586299178,137.62054934033716
"['0~19 인구수', '전용면적/연면적', '총인구수', '공가수']",135.09311884265955,144.0474462778655,134.52352383883607,138.8090308300425,134.42332212830095,137.54079260443143
"['0~19 인구수', '전용면적/연면적', '남/여비율', '공가수']",135.75031427139305,134.1099233984764,137.42817182486263,139.98382550653986,138.23316158549338,136.51684699306236
"['0~19 인구수', '전용면적/연면적', '40~69 인구수', '공가수']",133.5310906737383,138.01931404222586,133.2734739392435,138.8186320154378,133.3187559036036,134.8348733933367
"['0~19 인구수', '전용면적/연면적', '세대당_인구', '공가수']",137.15735104217535,134.14043061188818,137.9191518744362,140.36030828357008,134.95571829392793,140.7415861850516
"['0~19 인구수', '전용면적/연면적', '임대보증금', '공가수']",127.1327502353336,137.50379672828421,125.44972417340621,125.91457082395331,125.7957263634482,128.1431797543887
"['0~19 인구수', '전용면적/연면적', '상가비율', '공가수']",129.77896527090596,134.06766976389045,131.34300762640072,135.95992581068822,133.2425694922309,133.4435749170696
"['0~19 인구수', '전용면적/연면적', '임대료', '공가수']",121.0146238234698,130.14794082615296,120.333083151754,123.84790962189277,124.40852986720733,122.81848836770045
"['0~19 인구수', '공가비율*전용면적별세대수', '영구임대', '공가수']",136.57483619632436,135.87312652877608,133.80336847657819,139.60446967082683,134.45802081879208,138.3992466398498
